,timestamp,hero,villain,market,line,line_type,price,match_id,league,sport,hero_score,villain_score
0,2022-11-04 16:35:51.855972,Valencia,Olympiakos,SPREAD,4.5,favorite,-135,valencia-olympiakos-202211041500,euroleague,basketball,79,80
1,2022-11-04 16:35:51.855972,Olympiakos,Valencia,SPREAD,4.5,favorite,+105,valencia-olympiakos-202211041500,euroleague,basketball,80,79
2,2022-11-04 16:35:51.855972,Valencia,Olympiakos,WIN,,,+190,valencia-olympiakos-202211041500,euroleague,basketball,79,80
3,2022-11-04 16:35:51.855972,Olympiakos,Valencia,WIN,,,-260,valencia-olympiakos-202211041500,euroleague,basketball,80,79
4,2022-11-04 16:35:51.855972,Valencia,Olympiakos,TOTAL,4.5,favorite,-115,valencia-olympiakos-202211041500,euroleague,basketball,79,80
5,2022-11-04 16:35:51.855972,Olympiakos,Valencia,TOTAL,4.5,favorite,-115,valencia-olympiakos-202211041500,euroleague,basketball,80,79
6,2022-11-04 16:35:51.934378,Fenerbahce,Barcelona,SPREAD,4.5,favorite,-105,fenerbahce-barcelona-202211041530,euroleague,basketball,36,39
7,2022-11-04 16:35:51.934378,Barcelona,Fenerbahce,SPREAD,4.5,favorite,-125,fenerbahce-barcelona-202211041530,euroleague,basketball,39,36
8,2022-11-04 16:35:51.934378,Fenerbahce,Barcelona,WIN,,,+220,fenerbahce-barcelona-202211041530,euroleague,basketball,36,39
9,2022-11-04 16:35:51.934378,Barcelona,Fenerbahce,WIN,,,-300,fenerbahce-barcelona-202211041530,euroleague,basketball,39,36
10,2022-11-04 16:35:51.934378,Fenerbahce,Barcelona,TOTAL,4.5,favorite,-115,fenerbahce-barcelona-202211041530,euroleague,basketball,36,39
11,2022-11-04 16:35:51.934378,Barcelona,Fenerbahce,TOTAL,4.5,favorite,-115,fenerbahce-barcelona-202211041530,euroleague,basketball,39,36
12,2022-11-04 16:35:52.020263,ASVEL Basket,Virtus Bologna,SPREAD,16.5,favorite,EVEN,asvel-basket-virtus-bologna-202211041600,euroleague,basketball,23,42
13,2022-11-04 16:35:52.020263,Virtus Bologna,ASVEL Basket,SPREAD,16.5,favorite,-130,asvel-basket-virtus-bologna-202211041600,euroleague,basketball,42,23
14,2022-11-04 16:35:52.020263,ASVEL Basket,Virtus Bologna,WIN,,,+1500,asvel-basket-virtus-bologna-202211041600,euroleague,basketball,23,42
15,2022-11-04 16:35:52.020263,Virtus Bologna,ASVEL Basket,WIN,,,-5000,asvel-basket-virtus-bologna-202211041600,euroleague,basketball,42,23
16,2022-11-04 16:35:52.020263,ASVEL Basket,Virtus Bologna,TOTAL,16.5,favorite,-145,asvel-basket-virtus-bologna-202211041600,euroleague,basketball,23,42
17,2022-11-04 16:35:52.020263,Virtus Bologna,ASVEL Basket,TOTAL,16.5,favorite,+110,asvel-basket-virtus-bologna-202211041600,euroleague,basketball,42,23
18,2022-11-04 16:35:52.098595,Crvena Zvezda,AS Monaco,SPREAD,8.5,favorite,EVEN,crvena-zvezda-as-monaco-202211041600,euroleague,basketball,24,28
19,2022-11-04 16:35:52.098595,AS Monaco,Crvena Zvezda,SPREAD,8.5,favorite,-130,crvena-zvezda-as-monaco-202211041600,euroleague,basketball,28,24
20,2022-11-04 16:35:52.098595,Crvena Zvezda,AS Monaco,WIN,,,+425,crvena-zvezda-as-monaco-202211041600,euroleague,basketball,24,28
21,2022-11-04 16:35:52.098595,AS Monaco,Crvena Zvezda,WIN,,,-700,crvena-zvezda-as-monaco-202211041600,euroleague,basketball,28,24
22,2022-11-04 16:35:52.098595,Crvena Zvezda,AS Monaco,TOTAL,8.5,favorite,-115,crvena-zvezda-as-monaco-202211041600,euroleague,basketball,24,28
23,2022-11-04 16:35:52.098595,AS Monaco,Crvena Zvezda,TOTAL,8.5,favorite,-115,crvena-zvezda-as-monaco-202211041600,euroleague,basketball,28,24
24,2022-11-04 16:35:52.186007,Nanterre,ESSM Le Portel,SPREAD,11.5,favorite,-115,nanterre-essm-le-portel-202211041500,lnb-pro-a,basketball,62,77
25,2022-11-04 16:35:52.186007,ESSM Le Portel,Nanterre,SPREAD,11.5,favorite,-115,nanterre-essm-le-portel-202211041500,lnb-pro-a,basketball,77,62
26,2022-11-04 16:35:52.186007,Nanterre,ESSM Le Portel,WIN,,,+2000,nanterre-essm-le-portel-202211041500,lnb-pro-a,basketball,62,77
27,2022-11-04 16:35:52.186007,ESSM Le Portel,Nanterre,WIN,,,-7500,nanterre-essm-le-portel-202211041500,lnb-pro-a,basketball,77,62
28,2022-11-04 16:35:52.186007,Nanterre,ESSM Le Portel,TOTAL,11.5,favorite,EVEN,nanterre-essm-le-portel-202211041500,lnb-pro-a,basketball,62,77
29,2022-11-04 16:35:52.186007,ESSM Le Portel,Nanterre,TOTAL,11.5,favorite,-130,nanterre-essm-le-portel-202211041500,lnb-pro-a,basketball,77,62
30,2022-11-04 16:35:52.353571,Limoges CSP,Metropolitans 92,SPREAD,17.5,favorite,-120,limoges-csp-metropolitans-92-202211041530,lnb-pro-a,basketball,24,42
31,2022-11-04 16:35:52.353571,Metropolitans 92,Limoges CSP,SPREAD,17.5,favorite,-110,limoges-csp-metropolitans-92-202211041530,lnb-pro-a,basketball,42,24
32,2022-11-04 16:35:52.353571,Limoges CSP,Metropolitans 92,WIN,,,+1500,limoges-csp-metropolitans-92-202211041530,lnb-pro-a,basketball,24,42
33,2022-11-04 16:35:52.353571,Metropolitans 92,Limoges CSP,WIN,,,-6600,limoges-csp-metropolitans-92-202211041530,lnb-pro-a,basketball,42,24
34,2022-11-04 16:35:52.353571,Limoges CSP,Metropolitans 92,TOTAL,17.5,favorite,EVEN,limoges-csp-metropolitans-92-202211041530,lnb-pro-a,basketball,24,42
35,2022-11-04 16:35:52.353571,Metropolitans 92,Limoges CSP,TOTAL,17.5,favorite,-130,limoges-csp-metropolitans-92-202211041530,lnb-pro-a,basketball,42,24
36,2022-11-04 16:35:52.439427,ALM Évreux,Lille MBC,SPREAD,17.5,favorite,-120,alm-evreux-lille-mbc-202211041500,pro-b,basketball,75,95
37,2022-11-04 16:35:52.439427,Lille MBC,ALM Évreux,SPREAD,17.5,favorite,-120,alm-evreux-lille-mbc-202211041500,pro-b,basketball,95,75
38,2022-11-04 16:35:52.439427,ALM Évreux,Lille MBC,WIN,,,+1500,alm-evreux-lille-mbc-202211041500,pro-b,basketball,75,95
39,2022-11-04 16:35:52.439427,Lille MBC,ALM Évreux,WIN,,,-7500,alm-evreux-lille-mbc-202211041500,pro-b,basketball,95,75
40,2022-11-04 16:35:52.439427,ALM Évreux,Lille MBC,TOTAL,17.5,favorite,-120,alm-evreux-lille-mbc-202211041500,pro-b,basketball,75,95
41,2022-11-04 16:35:52.439427,Lille MBC,ALM Évreux,TOTAL,17.5,favorite,-120,alm-evreux-lille-mbc-202211041500,pro-b,basketball,95,75
42,2022-11-04 16:35:52.524147,Chalons Reims,Aix Maurienne,SPREAD,5.5,underdog,-125,champagne-basket-amsb-202211041500,pro-b,basketball,70,67
43,2022-11-04 16:35:52.524147,Aix Maurienne,Chalons Reims,SPREAD,5.5,underdog,-115,champagne-basket-amsb-202211041500,pro-b,basketball,67,70
44,2022-11-04 16:35:52.524147,Chalons Reims,Aix Maurienne,WIN,,,-650,champagne-basket-amsb-202211041500,pro-b,basketball,70,67
45,2022-11-04 16:35:52.524147,Aix Maurienne,Chalons Reims,WIN,,,+375,champagne-basket-amsb-202211041500,pro-b,basketball,67,70
46,2022-11-04 16:35:52.524147,Chalons Reims,Aix Maurienne,TOTAL,5.5,underdog,-110,champagne-basket-amsb-202211041500,pro-b,basketball,70,67
47,2022-11-04 16:35:52.524147,Aix Maurienne,Chalons Reims,TOTAL,5.5,underdog,-130,champagne-basket-amsb-202211041500,pro-b,basketball,67,70
48,2022-11-04 16:35:52.610953,Etoile Angers Basket,Stade Rochelais,SPREAD,16.5,underdog,-130,etoile-angers-basket-stade-rochelais-202211041500,pro-b,basketball,76,55
49,2022-11-04 16:35:52.610953,Stade Rochelais,Etoile Angers Basket,SPREAD,16.5,underdog,-110,etoile-angers-basket-stade-rochelais-202211041500,pro-b,basketball,55,76
50,2022-11-04 16:35:52.610953,Etoile Angers Basket,Stade Rochelais,WIN,,,-10000,etoile-angers-basket-stade-rochelais-202211041500,pro-b,basketball,76,55
51,2022-11-04 16:35:52.610953,Stade Rochelais,Etoile Angers Basket,WIN,,,+1700,etoile-angers-basket-stade-rochelais-202211041500,pro-b,basketball,55,76
52,2022-11-04 16:35:52.610953,Etoile Angers Basket,Stade Rochelais,TOTAL,16.5,underdog,-120,etoile-angers-basket-stade-rochelais-202211041500,pro-b,basketball,76,55
53,2022-11-04 16:35:52.610953,Stade Rochelais,Etoile Angers Basket,TOTAL,16.5,underdog,-120,etoile-angers-basket-stade-rochelais-202211041500,pro-b,basketball,55,76
54,2022-11-04 16:35:52.699784,Saint-Quentin,Alliance Sport Alsace,SPREAD,1.5,favorite,EVEN,saint-quentin-alliance-sport-alsace-202211041500,pro-b,basketball,67,69
55,2022-11-04 16:35:52.699784,Alliance Sport Alsace,Saint-Quentin,SPREAD,1.5,favorite,-140,saint-quentin-alliance-sport-alsace-202211041500,pro-b,basketball,69,67
56,2022-11-04 16:35:52.699784,Saint-Quentin,Alliance Sport Alsace,WIN,,,+135,saint-quentin-alliance-sport-alsace-202211041500,pro-b,basketball,67,69
57,2022-11-04 16:35:52.699784,Alliance Sport Alsace,Saint-Quentin,WIN,,,-190,saint-quentin-alliance-sport-alsace-202211041500,pro-b,basketball,69,67
58,2022-11-04 16:35:52.699784,Saint-Quentin,Alliance Sport Alsace,TOTAL,1.5,favorite,-155,saint-quentin-alliance-sport-alsace-202211041500,pro-b,basketball,67,69
59,2022-11-04 16:35:52.699784,Alliance Sport Alsace,Saint-Quentin,TOTAL,1.5,favorite,+110,saint-quentin-alliance-sport-alsace-202211041500,pro-b,basketball,69,67
60,2022-11-04 16:35:52.795855,Boulazac,Antibes Sharks,SPREAD,1.5,underdog,EVEN,boulazac-antibes-sharks-202211041530,pro-b,basketball,40,38
61,2022-11-04 16:35:52.795855,Antibes Sharks,Boulazac,SPREAD,1.5,underdog,-140,boulazac-antibes-sharks-202211041530,pro-b,basketball,38,40
62,2022-11-04 16:35:52.795855,Boulazac,Antibes Sharks,WIN,,,-120,boulazac-antibes-sharks-202211041530,pro-b,basketball,40,38
63,2022-11-04 16:35:52.795855,Antibes Sharks,Boulazac,WIN,,,-120,boulazac-antibes-sharks-202211041530,pro-b,basketball,38,40
64,2022-11-04 16:35:52.795855,Boulazac,Antibes Sharks,TOTAL,1.5,underdog,EVEN,boulazac-antibes-sharks-202211041530,pro-b,basketball,40,38
65,2022-11-04 16:35:52.795855,Antibes Sharks,Boulazac,TOTAL,1.5,underdog,-140,boulazac-antibes-sharks-202211041530,pro-b,basketball,38,40
66,2022-11-04 16:35:52.899307,Saint-Chamond,Vichy-Clermont Métropole,SPREAD,7.5,underdog,-135,saint-chamond-vichy-clermont-metropole-202211041530,pro-b,basketball,56,47
67,2022-11-04 16:35:52.899307,Vichy-Clermont Métropole,Saint-Chamond,SPREAD,7.5,underdog,-105,saint-chamond-vichy-clermont-metropole-202211041530,pro-b,basketball,47,56
68,2022-11-04 16:35:52.899307,Saint-Chamond,Vichy-Clermont Métropole,WIN,,,-600,saint-chamond-vichy-clermont-metropole-202211041530,pro-b,basketball,56,47
69,2022-11-04 16:35:52.899307,Vichy-Clermont Métropole,Saint-Chamond,WIN,,,+350,saint-chamond-vichy-clermont-metropole-202211041530,pro-b,basketball,47,56
70,2022-11-04 16:35:52.899307,Saint-Chamond,Vichy-Clermont Métropole,TOTAL,7.5,underdog,-120,saint-chamond-vichy-clermont-metropole-202211041530,pro-b,basketball,56,47
71,2022-11-04 16:35:52.899307,Vichy-Clermont Métropole,Saint-Chamond,TOTAL,7.5,underdog,-120,saint-chamond-vichy-clermont-metropole-202211041530,pro-b,basketball,47,56
72,2022-11-04 16:35:52.994292,Cibona,ZKK Split,SPREAD,1.5,favorite,-150,cibona-zkk-split-202211041500,aba-league,basketball,66,64
73,2022-11-04 16:35:52.994292,ZKK Split,Cibona,SPREAD,1.5,favorite,+105,cibona-zkk-split-202211041500,aba-league,basketball,64,66
74,2022-11-04 16:35:52.994292,Cibona,ZKK Split,WIN,,,-185,cibona-zkk-split-202211041500,aba-league,basketball,66,64
75,2022-11-04 16:35:52.994292,ZKK Split,Cibona,WIN,,,+130,cibona-zkk-split-202211041500,aba-league,basketball,64,66
76,2022-11-04 16:35:52.994292,Cibona,ZKK Split,TOTAL,1.5,favorite,+110,cibona-zkk-split-202211041500,aba-league,basketball,66,64
77,2022-11-04 16:35:52.994292,ZKK Split,Cibona,TOTAL,1.5,favorite,-155,cibona-zkk-split-202211041500,aba-league,basketball,64,66
78,2022-11-04 16:35:53.104375,Kangoeres Mechelen,Limburg United,SPREAD,4.5,underdog,-155,kangoeres-mechelen-limburg-united-202211041530,bnxt-league,basketball,50,45
79,2022-11-04 16:35:53.104375,Limburg United,Kangoeres Mechelen,SPREAD,4.5,underdog,+110,kangoeres-mechelen-limburg-united-202211041530,bnxt-league,basketball,45,50
80,2022-11-04 16:35:53.104375,Kangoeres Mechelen,Limburg United,WIN,,,-390,kangoeres-mechelen-limburg-united-202211041530,bnxt-league,basketball,50,45
81,2022-11-04 16:35:53.104375,Limburg United,Kangoeres Mechelen,WIN,,,+250,kangoeres-mechelen-limburg-united-202211041530,bnxt-league,basketball,45,50
82,2022-11-04 16:35:53.104375,Kangoeres Mechelen,Limburg United,TOTAL,4.5,underdog,-125,kangoeres-mechelen-limburg-united-202211041530,bnxt-league,basketball,50,45
83,2022-11-04 16:35:53.104375,Limburg United,Kangoeres Mechelen,TOTAL,4.5,underdog,-115,kangoeres-mechelen-limburg-united-202211041530,bnxt-league,basketball,45,50
84,2022-11-04 16:35:53.198243,Okapi Aalst,Spirou Charleroi,SPREAD,10.5,underdog,-155,okapi-aalst-spirou-charleroi-202211041530,bnxt-league,basketball,60,43
85,2022-11-04 16:35:53.198243,Spirou Charleroi,Okapi Aalst,SPREAD,10.5,underdog,+110,okapi-aalst-spirou-charleroi-202211041530,bnxt-league,basketball,43,60
86,2022-11-04 16:35:53.198243,Okapi Aalst,Spirou Charleroi,WIN,,,-1600,okapi-aalst-spirou-charleroi-202211041530,bnxt-league,basketball,60,43
87,2022-11-04 16:35:53.198243,Spirou Charleroi,Okapi Aalst,WIN,,,+650,okapi-aalst-spirou-charleroi-202211041530,bnxt-league,basketball,43,60
88,2022-11-04 16:35:53.198243,Okapi Aalst,Spirou Charleroi,TOTAL,10.5,underdog,-110,okapi-aalst-spirou-charleroi-202211041530,bnxt-league,basketball,60,43
89,2022-11-04 16:35:53.198243,Spirou Charleroi,Okapi Aalst,TOTAL,10.5,underdog,-130,okapi-aalst-spirou-charleroi-202211041530,bnxt-league,basketball,43,60
90,2022-11-04 16:35:53.312532,RSW Liège,BC Oostende,SPREAD,34.5,favorite,-120,rsw-liege-bc-telenet-oostende-202211041530,bnxt-league,basketball,39,61
91,2022-11-04 16:35:53.312532,BC Oostende,RSW Liège,SPREAD,34.5,favorite,-120,rsw-liege-bc-telenet-oostende-202211041530,bnxt-league,basketball,61,39
92,2022-11-04 16:35:53.312532,RSW Liège,BC Oostende,WIN,,,+1500,rsw-liege-bc-telenet-oostende-202211041530,bnxt-league,basketball,39,61
93,2022-11-04 16:35:53.312532,BC Oostende,RSW Liège,WIN,,,-10000,rsw-liege-bc-telenet-oostende-202211041530,bnxt-league,basketball,61,39
94,2022-11-04 16:35:53.312532,RSW Liège,BC Oostende,TOTAL,34.5,favorite,-120,rsw-liege-bc-telenet-oostende-202211041530,bnxt-league,basketball,39,61
95,2022-11-04 16:35:53.312532,BC Oostende,RSW Liège,TOTAL,34.5,favorite,-120,rsw-liege-bc-telenet-oostende-202211041530,bnxt-league,basketball,61,39
96,2022-11-04 16:35:53.395381,Brooklyn Nets,Washington Wizards,SPREAD,3.0,favorite,-110,brooklyn-nets-washington-wizards-202211041900,nba,basketball,,
